date,DISTSIM_BENCH.active_cores,DISTSIM_BENCH.benchmark_grp,DISTSIM_BENCH.benchmark_id,DISTSIM_BENCH.benchtime_ms,DISTSIM_BENCH.dataprocessed,DISTSIM_BENCH.host_CPI,DISTSIM_BENCH.host_L2_BW,DISTSIM_BENCH.host_L3_BW,DISTSIM_BENCH.host_L3_SYSTEM_BW,DISTSIM_BENCH.host_MEM_BW,DISTSIM_BENCH.host_context_switch,DISTSIM_BENCH.host_cpupercent,DISTSIM_BENCH.host_disk_io,DISTSIM_BENCH.host_disk_io_time,DISTSIM_BENCH.host_disk_weighted_io_time,DISTSIM_BENCH.host_memory,DISTSIM_BENCH.host_network,DISTSIM_BENCH.host_pagefault,DISTSIM_BENCH.host_sched_iowait,DISTSIM_BENCH.host_sched_wait,DISTSIM_BENCH.interference,DISTSIM_BENCH.interference-0,DISTSIM_BENCH.interference-1,DISTSIM_BENCH.interval,DISTSIM_BENCH.latency,DISTSIM_BENCH.latency90,DISTSIM_BENCH.memory_limit,DISTSIM_BENCH.process_dur_ms,DISTSIM_BENCH.throughput,DISTSIM_BENCH.total_dur_ms,DISTSIM_BENCH.web_IPC,DISTSIM_BENCH.web_cpupercent,DISTSIM_BENCH.web_memory,DISTSIM_BENCH.weighted_latency
51:37.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055415000,11527683600,1105.416,854.885,40360.298,92.137,58.082,24.801,60.803,3750.453,412.444,0,0,0,,,,5,0.418,0.451,32,32.23,7,41.757,,,,0.209
51:42.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055170000,11527578400,1097.18,838.884,37616.525,93.153,208.16,64,942.397,3774.719,339.27,0,0,0,,,,5,0.403,0.412,32,32.774,7,39.042,,,,0.202
51:48.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054700000,11527354400,1111.604,848.652,39634.308,93.113,141.76,36,285.601,3802.973,378.594,0,0,0,,,,5,0.413,0.442,32,37.256,7,44.139,,,,0.206
51:53.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23051587800,11525763800,1049.673,785.602,38508.74,88.882,25.28,32.8,36.8,3761.871,352.885,0,0,0,,,,5,0.407,0.443,32,36.062,7,41.175,,,,0.203
51:58.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055299400,11527619600,1047.287,789.336,41022.817,86.208,155.677,43.999,442.394,3800.617,376.365,0,0,0,,,,5,0.402,0.424,32,43.694,7,50.66,,,,0.201
52:04.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055299400,11527619600,1047.287,789.336,39646.733,82.983,122.72,47.2,451.201,3761.16,331.35,0,0,0,,,,5,0.4,0.408,32,41.07,7,49.643,,,,0.2
52:09.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055442600,11527750800,1019.955,761.668,40677.164,85.504,20.32,24,27.2,3804.859,354.733,0,0,0,,,,5,0.394,0.403,32,32.699,7,37.651,,,,0.197
52:14.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23035576600,11517774200,950.057,687.337,38108.457,79.082,139.361,86.4,1796.007,3762.848,312.127,0,0,0,,,,5,0.392,0.406,32,46.342,7,54.822,,,,0.196
52:20.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23035576600,11517774200,950.057,687.337,40982.386,75.601,101.278,34.4,446.394,3762.902,300.695,0,0,0,,,,5,0.398,0.43,32,56.088,7,64.859,,,,0.199
52:25.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23047406800,11523696800,943.833,691.955,37682.299,75.806,14.4,21.6,31.2,3795.727,295.432,0,0,0,,,,5,0.391,0.409,32,41.132,7,50.974,,,,0.196
52:31.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054410400,11527242400,914.232,661.752,40071.467,74.811,167.681,69.6,1507.206,3761.699,231.863,0,0,0,,,,5,0.411,0.482,32,42.371,7,48.759,,,,0.205
52:36.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055208600,11527601400,876.861,621.983,17987.687,69.969,33.44,21.6,66.399,3763.211,262.91,0,0,0,,,,5,0.4,0.435,32,66.708,7,77.993,,,,0.2
52:41.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055208600,11527601400,876.861,621.983,38398.405,65.454,150.721,53.601,1091.211,3800.914,234.765,0,0,0,,,,5,0.398,0.416,32,43.827,7,57.175,,,,0.199
52:47.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055368000,11527654600,833.706,589.279,38764.433,66.157,37.28,34.4,83.199,3762.805,239.109,0,0,0,,,,5,0.397,0.424,32,85.32,7,95.832,,,,0.198
52:52.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054899100,11527455500,790.921,548.125,37812.152,59.256,125.92,76,1056,3801.363,211.868,0,0,0,,,,5,0.396,0.443,32,53.542,7,60.915,,,,0.198
52:57.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055267600,11527630200,754.5,520.878,36572.543,65.611,16.64,21.6,51.999,3763.418,234.761,0,0,0,,,,5,0.396,0.435,32,33.181,7,38.445,,,,0.198
53:03.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055300200,11527650800,813.704,562.832,36747.29,63.936,917.447,84.801,3512.032,3798.895,224.959,0,0,0,,,,5,0.399,0.438,32,37.401,7,43.39,,,,0.2
53:08.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055303800,11527656000,754.348,521.954,36546.128,62.677,16.8,23.2,27.2,3759.473,172.017,0,0,0,,,,5,0.386,0.4,32,37.476,7,45.581,,,,0.193
53:13.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23047344600,11523669800,763.152,523.274,39262.762,59.78,17.76,29.6,32,3760.277,200.491,0,0,0,,,,5,0.387,0.419,32,39.753,7,46.228,,,,0.194
53:18.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23047344600,11523669800,763.152,523.274,39905.045,58.124,16.96,16,20.8,3787.895,194.115,0,0,0,,,,5,0.379,0.403,32,47.187,7,57.113,,,,0.19
53:23.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23052449400,11526233400,724.483,492.412,38342.977,57.639,283.522,35.2,1310.41,3804.043,196.244,0,0,0,,,,5,0.369,0.386,32,48.509,7,54.304,,,,0.185
53:28.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054015800,11527010200,730.205,499.526,38625.808,55.75,352.64,65.6,1163.998,3804.434,189.834,0,0,0,,,,5,0.379,0.407,32,45.994,7,51.474,,,,0.19
53:33.9,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055314800,11527633400,700.355,475.371,36846.647,57.195,14.4,20,27.2,3765.645,181.167,0,0,0,,,,5,0.38,0.405,32,51.11,7,63.068,,,,0.19
53:39.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055314800,11527633400,700.355,475.371,38438.026,53.918,54.08,46.4,86.399,3765.879,181.969,0,0,0,,,,5,0.39,0.43,32,49.292,7,60.208,,,,0.195
53:44.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23037696600,11518862200,691.457,471.691,39811.767,54.393,27.68,20,21.6,3764.492,169.116,0,0,0,,,,5,0.385,0.41,32,41.829,7,53.273,,,,0.193
53:49.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054445800,11527244600,691.215,467.198,37261.723,56.376,89.76,55.2,999.203,3798.684,178.521,0,0,0,,,,5,0.388,0.422,32,46.318,7,56.121,,,,0.194
53:54.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054445800,11527244600,691.215,467.198,38781.062,54.12,511.297,68.792,1374.233,3808.746,135.812,0,0,0,,,,5,0.383,0.416,32,48.918,7,58.939,,,,0.192
54:00.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055352400,11527660200,693.623,464.78,38493.877,52.795,20.163,22.403,24.003,3796.539,169.713,0,0,0,,,,5,0.372,0.39,32,115.066,8,126.737,,,,0.186
54:05.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055280400,11527653000,691.721,464.127,38816.694,52.68,12.96,23.2,25.6,3803.848,173.955,0,0,0,,,,5,0.383,0.405,32,45.003,7,55.387,,,,0.192
54:10.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054003600,11527015800,697.338,471.632,37834.716,56.337,558.723,80.801,1999.217,3762.016,177.283,0,0,0,,,,5,0.4,0.434,32,43.018,7,49.295,,,,0.2
54:15.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054003600,11527015800,697.338,471.632,38649.327,51.349,9.6,15.2,17.6,3763.586,163.148,0,0,0,,,,5,0.398,0.456,32,42.53,7,52.442,,,,0.199
54:20.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053639200,11526795000,674.269,453.72,38665.376,50.362,12.959,21.599,30.399,3803.137,165.349,0,0,0,,,,5,0.379,0.417,32,37.434,7,48.145,,,,0.19
54:26.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055383000,11527688400,642.521,437.646,37489.932,49.163,283.9,51.598,1005.129,3799.559,158.475,0,0,0,,,,5,0.379,0.417,32,38.538,8,46.467,,,,0.19
54:32.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054881200,11527425600,670.17,454.3,39475.952,48.607,13.601,19.201,24.002,3805.289,126.414,0,0,0,,,,5,0.365,0.382,32,36.554,8,42.434,,,,0.182
54:37.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055404000,11527698000,639.477,430.232,39973.856,48.924,125.758,58.399,650.389,3805.617,148.458,0,0,0,,,,5,0.37,0.392,32,34.46,8,43.885,,,,0.185
54:43.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055495200,11527746000,632.806,428.088,39274.118,47.861,19.84,35.999,262.395,3804.539,143.492,0,0,0,,,,5,0.371,0.391,32,33.337,8,40.193,,,,0.185
54:49.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055249400,11527597800,634.477,419.859,37198.858,50.817,82.081,67.201,1357.627,3803.895,151.71,0,0,0,,,,5,0.372,0.383,32,36.819,8,43.021,,,,0.186
54:54.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055249400,11527597800,634.477,419.859,40419.247,50.006,477.607,74.401,2868.848,3763.18,146.578,0,0,0,,,,5,0.398,0.482,32,35.139,7,47.768,,,,0.199
55:00.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055441000,11527729600,661.556,443.693,37076.428,49.033,14.4,21.6,28.8,3798.059,150.996,0,0,0,,,,5,0.379,0.407,32,37.785,8,46.576,,,,0.19
55:05.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054678000,11527345400,638.647,423.196,41278.468,47.003,13.12,19.999,24.799,3801.84,149.852,0,0,0,,,,5,0.38,0.398,32,46.776,7,52.71,,,,0.19
55:10.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053481200,11526724400,643.887,437.256,37477.405,48.013,113.122,68.002,1607.237,3799.305,147.689,0,0,0,,,,5,0.367,0.382,32,43.245,8,50.35,,,,0.183
55:16.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053481200,11526724400,643.887,437.256,38956.046,44.675,21.92,21.6,26.4,3796.852,133.444,0,0,0,,,,5,0.384,0.427,32,91.408,7,98.428,,,,0.192
55:21.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23049433200,11524726200,608.549,406.13,39867.307,42.679,16.32,22.4,24.799,3798.57,122.201,0,0,0,,,,5,0.356,0.372,32,40.452,8,97.404,,,,0.178
55:27.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055156400,11527571400,596.718,388.725,39385.219,43.797,10.24,16.8,21.6,3800.375,121.246,0,0,0,,,,5,0.372,0.394,32,59.033,8,64.963,,,,0.186
55:32.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054398200,11527182300,592.891,385.637,38994.651,45.132,31.84,34.402,35.202,3795.238,124.588,0,0,0,,,,5,0.38,0.391,32,48.355,7,57.779,,,,0.19
55:38.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055206800,11527602400,581.51,381.864,40402.341,41.565,918.885,78.4,3044.017,3796.023,117.119,0,0,0,,,,5,0.374,0.405,32,47.072,8,58.422,,,,0.187
55:43.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053977400,11526968800,553.435,354.41,41380.687,40.027,20.64,29.599,32.799,3794.949,108.904,0,0,0,,,,5,0.388,0.431,32,46.065,8,52.345,,,,0.194
55:49.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053977400,11526968800,553.435,354.41,41622.471,41.149,52.641,22.401,54.401,3801.879,107.281,0,0,0,,,,5,0.374,0.406,32,45.579,8,52.121,,,,0.187
55:54.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054512800,11527227000,564.746,353.087,39297.869,39.79,18.56,23.199,27.199,3762.43,112.16,0,0,0,,,,5,0.366,0.389,32,35.16,8,43.354,,,,0.183
56:00.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055415800,11527706200,591.991,369.008,40087.375,39.195,30.4,54.4,594.405,3762.484,93.278,0,0,0,,,,5,0.369,0.4,32,32.04,8,38.433,,,,0.184
56:05.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054941600,11527456200,540.082,345.999,38068.686,38.505,92.479,67.198,1050.375,3791.438,103.199,0,0,0,,,,5,0.366,0.393,32,32.515,7,38.083,,,,0.183
56:10.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054941600,11527456200,540.082,345.999,37652.854,39.885,634.093,55.202,3431.314,3763,101.997,0,0,0,,,,5,0.378,0.43,32,45.449,7,54.786,,,,0.189
56:16.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055325200,11527651200,534.223,337.568,39673.798,38.187,224.638,43.199,149.598,3761.281,105.08,0,0,0,,,,5,0.367,0.395,32,52.33,8,60.057,,,,0.183
56:21.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23052432200,11526210400,544.927,342.378,41585.373,36.304,11.12,18.4,20.4,3796.602,97.473,0,0,0,,,,5,0.367,0.384,32,48.201,8,59.009,,,,0.183
56:27.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053588400,11526786400,549.806,346.38,40384.919,35.018,19.04,16.8,17.6,3760.648,90.346,0,0,0,,,,5,0.368,0.392,32,45.527,8,50.936,,,,0.184
56:32.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055151800,11527580400,505.937,321.091,40185.299,32.911,521.126,75.201,2088.024,3762.797,78.146,0,0,0,,,,5,0.378,0.443,32,87.21,8,98.231,,,,0.189
56:38.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054887200,11527429600,503.991,311.205,39878.564,32.197,13.279,15.999,19.199,3760.559,79.755,0,0,0,,,,5,0.381,0.422,32,42.902,8,54.438,,,,0.191
56:43.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053678400,11526817800,490.802,304.673,40766.086,30.704,9.44,18.4,21.6,3790.586,62.047,0,0,0,,,,5,0.355,0.374,32,47.837,8,58.611,,,,0.177
56:49.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053678400,11526817800,490.802,304.673,42762.701,31.951,505.131,84.802,1697.64,3800.516,77.6,0,0,0,,,,5,0.363,0.394,32,45.727,8,58.608,,,,0.181
56:54.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053720000,11526851600,503.841,312.347,40940.451,32.434,13.76,16.8,22.4,3801.035,78.373,0,0,0,,,,5,0.355,0.369,32,47.663,8,61.07,,,,0.177
56:59.9,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053086400,11526524400,483.652,307.341,39159.922,31.3,13.76,20,22.4,3760.648,70.92,0,0,0,,,,5,0.379,0.412,32,40.984,7,48.955,,,,0.19
57:05.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054100400,11527032800,473.32,289.02,38934.579,30.215,489.443,68.001,2095.227,3762,74.728,0,0,0,,,,5,0.37,0.388,32,31.856,8,37.348,,,,0.185
57:11.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054100400,11527032800,473.32,289.02,40684.783,34.086,13.44,20,27.2,3761.434,76.966,0,0,0,,,,5,0.369,0.397,32,37.01,8,43.525,,,,0.184
57:16.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23052074600,11526036400,474.395,293.906,39560.04,29.067,248.639,48,763.998,3789.742,65.341,0,0,0,,,,5,0.362,0.374,32,46.61,8,53.584,,,,0.181
57:22.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054832200,11527393800,471.023,280.216,41208.319,27.986,10.4,12.8,15.2,3762.188,53.265,0,0,0,,,,5,0.361,0.386,32,44.119,8,51.523,,,,0.18
57:27.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054963700,11527468100,465.255,279.175,40625.64,28.744,13.12,19.2,21.6,3761.453,61.935,0,0,0,,,,5,0.368,0.39,32,40.976,8,47.374,,,,0.184
57:33.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055116400,11527552800,461.386,280.187,39010.053,28.056,65.599,55.999,536.787,3773.195,59.64,0,0,0,,,,5,0.364,0.392,32,37.533,8,45.6,,,,0.182
57:38.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055234600,11527608200,464.65,281.682,40505.942,29.275,454.251,45.601,896.82,3794.992,63.069,0,0,0,,,,5,0.367,0.396,32,40.023,8,45.972,,,,0.183
57:44.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055234600,11527608200,464.65,281.682,37974.822,29.008,10.4,14.4,14.4,3793.996,65.194,0,0,0,,,,5,0.361,0.399,32,47.248,8,58.121,,,,0.18
57:49.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054700000,11527345400,454.145,274.336,40601.422,25.551,12.96,18.4,23.2,3795.672,54.146,0,0,0,,,,5,0.359,0.389,32,165.396,7,172.406,,,,0.179
57:54.9,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053667200,11526823800,418.432,241.909,40805.149,27.217,68.161,88.002,2258.44,3796.785,53.698,0,0,0,,,,5,0.339,0.359,32,48.224,8,59.284,,,,0.17
58:00.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055290000,11527625600,447.504,269.445,40134.081,26.503,487.669,72.798,2404.742,3800.633,57.183,0,0,0,,,,5,0.367,0.395,32,44.5,8,54.991,,,,0.183
58:05.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055290000,11527625600,447.504,269.445,38836.44,26.099,16.48,22.4,24,3761.258,54.652,0,0,0,,,,5,0.36,0.386,32,40.366,8,46.858,,,,0.18
58:10.9,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055321800,11527650000,443.659,257.52,42527.664,25.461,13.28,19.2,27.2,3798.969,40.581,0,0,0,,,,5,0.378,0.431,32,62.884,7,73.505,,,,0.189
58:16.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054183400,11527074600,434.94,261.738,38351.544,28.054,859.68,74.399,3385.563,3793.113,53.773,0,0,0,,,,5,0.357,0.392,32,46.077,8,52.307,,,,0.178
58:21.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055391600,11527683600,442.475,273.579,39296.752,24.959,9.76,16,20,3761.523,47.436,0,0,0,,,,5,0.348,0.358,32,43.164,8,49.861,,,,0.174
58:27.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055249300,11527617700,439.876,269.516,42762.997,25.308,13.28,16.8,20,3797.836,51.251,0,0,0,,,,5,0.366,0.39,32,53.211,8,60.359,,,,0.183
58:32.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055165400,11527572200,459.95,271.54,39829.638,27.163,866.421,76.002,3428.082,3800.148,56.317,0,0,0,,,,5,0.367,0.417,32,34.287,8,40.159,,,,0.183
58:38.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055232800,11527610800,400.116,220.834,37633.458,17.365,12,80.8,85.6,3796.078,28.962,0,0,0,,,,5,0.352,0.388,32,37.018,8,43.405,,,,0.176
58:43.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055232800,11527610800,400.116,220.834,32873.377,10.271,13.44,14.4,15.2,3761.652,1.773,0,0,0,,,,5,0.365,0.395,32,44.486,7,53.804,,,,0.182
58:48.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055040000,11527519200,306.404,152.598,35413.309,10.562,13.28,20.8,23.2,3796.18,1.28,0,0,0,,,,5,0.348,0.373,32,34.711,8,40.038,,,,0.174
58:54.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054978000,11527492200,317,163.786,32228.667,10.615,454.389,79.998,2334.344,3793.809,1.319,0,0,0,,,,5,0.358,0.399,32,31.8,8,37.385,,,,0.179
58:59.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054778600,11527394400,319.787,156.907,34429.665,9.409,11.52,16,16.8,3761.281,1.278,0,0,0,,,,5,0.346,0.377,32,33.767,8,43.128,,,,0.173
59:05.3,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054778600,11527394400,319.787,156.907,32951.771,10.295,13.12,20,27.2,3759.488,1.027,0,0,0,,,,5,0.361,0.401,32,77.448,8,85.287,,,,0.18
59:10.5,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055156000,11527576600,330.1,161.421,32396.349,10.501,31.68,63.2,744.005,3761.148,1.308,0,0,0,,,,5,0.364,0.412,32,43.152,7,51.011,,,,0.182
59:15.7,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055172400,11527582800,301.228,153.686,33230.881,10.311,206.236,47.999,2276.761,3759.242,1.043,0,0,0,,,,5,0.339,0.372,32,35.584,8,50.29,,,,0.17
59:21.0,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055172400,11527582800,301.228,153.686,35744.98,9.764,623.685,45.6,729.606,3799.926,0.958,0,0,0,,,,5,0.337,0.359,32,34.975,8,46.107,,,,0.169
59:26.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054954200,11527470600,339.678,174.682,33668.71,10.29,13.44,20,23.6,3793.617,1.387,0,0,0,,,,5,0.35,0.375,32,54.922,8,60.239,,,,0.175
59:31.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23049595400,11524800600,316.995,158.723,36206.226,10.359,12.96,27.2,28.8,3760.395,0.923,0,0,0,,,,5,0.334,0.358,32,39.131,8,47.744,,,,0.167
59:37.2,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054919000,11527465600,326.082,167.744,32988.994,9.45,460.482,66.401,2434.418,3793.488,1.087,0,0,0,,,,5,0.342,0.359,32,51.304,8,61.821,,,,0.171
59:42.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055242800,11527619800,317.666,158.906,33727.54,10.255,13.44,19.2,23.2,3794.32,0.903,0,0,0,,,,5,0.34,0.355,32,46.604,8,58.68,,,,0.17
59:48.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23053737600,11526871600,306.712,155.599,31778.015,9.922,12.96,24,37.6,3791.965,0.887,0,0,0,,,,5,0.379,0.429,32,46.703,7,52.482,,,,0.19
59:53.6,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054959000,11527484800,313.53,156.767,34202.671,10.301,244.002,64.801,1320.018,3796.273,1.071,0,0,0,,,,5,0.338,0.355,32,33.194,8,38.401,,,,0.169
59:59.1,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054959000,11527484800,313.53,156.767,32520.407,9.591,10.08,12,15.2,3797.012,0.963,0,0,0,,,,5,0.355,0.391,32,43.078,8,57.353,,,,0.177
00:04.8,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23055256800,11527626200,312.13,155.944,34236.703,10.403,13.6,25.601,33.601,3758.402,0.961,0,0,0,,,,5,0.358,0.41,32,42.857,8,49.515,,,,0.179
00:10.4,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054360200,11527176600,314.245,160.268,33559.308,10.278,14.08,32,38.4,3757.695,1.06,0,0,0,,,,5,0.347,0.375,32,43.727,8,51.002,,,,0.173
00:15.9,2,1553790712,parsec.dedup,1.55379E+12,FALSE,3,23054880000,11527445000,311.594,156.987,32189.854,9.752,823.528,70.401,2348.824,3762.336,0.798,0,0,0,,,,5,0.348,0.371,32,44.858,8,56.837,,,,0.174
